"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Female","Chronic obstructive pulmonary disease","2306","2305.97620","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Female","Ischaemic heart disease","20 721","20721.12810","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Female","Trachea, bronchus, lung cancers","548","547.84540","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Female","Stroke","10 585","10584.99666","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Female","Total","35321 [28905-41740]","35321.00000","28905.00000","41740.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Lower respiratory infections","1860","1860.20466","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Chronic obstructive pulmonary disease","3782","3782.08773","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Ischaemic heart disease","35 105","35104.83521","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Trachea, bronchus, lung cancers","2659","2659.26695","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Stroke","13 409","13409.16253","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Georgia","Male","Total","56816 [49287-64554]","56816.00000","49287.00000","64554.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Lower respiratory infections","251 491","251490.57540","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Chronic obstructive pulmonary disease","15 830","15830.01477","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Ischaemic heart disease","82 805","82804.73975","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Trachea, bronchus, lung cancers","1790","1789.73495","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Stroke","67 134","67134.17920","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Both sexes","Total","419049 [330799-506372]","419049.00000","330799.00000","506372.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Lower respiratory infections","103 395","103394.81590","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Chronic obstructive pulmonary disease","8071","8071.34903","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Ischaemic heart disease","49 574","49574.13068","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Trachea, bronchus, lung cancers","378","377.71408","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Stroke","46 371","46370.84229","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Female","Total","207789 [170280-245250]","207789.00000","170280.00000","245250.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Lower respiratory infections","148 096","148095.76750","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Chronic obstructive pulmonary disease","7759","7758.66550","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Ischaemic heart disease","33 231","33230.60846","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Trachea, bronchus, lung cancers","1412","1412.02085","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Stroke","20 763","20763.33716","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Ghana","Male","Total","211260 [161715-262552]","211260.00000","161715.00000","262552.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Lower respiratory infections","162 921","162921.36580","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Chronic obstructive pulmonary disease","8508","8507.95789","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Ischaemic heart disease","35 759","35758.74268","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Trachea, bronchus, lung cancers","413","412.75802","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Stroke","23 840","23840.13086","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Both sexes","Total","231441 [157575-312297]","231441.00000","157575.00000","312297.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Lower respiratory infections","76 650","76649.51529","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Chronic obstructive pulmonary disease","4291","4290.90787","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Ischaemic heart disease","16 579","16578.81689","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Trachea, bronchus, lung cancers","150","149.52861","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Stroke","12 967","12966.72937","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Female","Total","110635 [75650-148738]","110635.00000","75650.00000","148738.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Lower respiratory infections","86 272","86271.84595","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Chronic obstructive pulmonary disease","4217","4217.05016","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Ischaemic heart disease","19 180","19179.92639","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Trachea, bronchus, lung cancers","263","263.22940","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Stroke","10 873","10873.40149","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea","Male","Total","120805 [81902-163475]","120805.00000","81902.00000","163475.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Lower respiratory infections","23 611","23611.31146","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Chronic obstructive pulmonary disease","1171","1170.55917","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Ischaemic heart disease","5831","5831.17567","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Trachea, bronchus, lung cancers","95","95.48600","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Stroke","2996","2996.11212","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Both sexes","Total","33705 [25740-41919]","33705.00000","25740.00000","41919.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Lower respiratory infections","10 981","10981.03835","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Chronic obstructive pulmonary disease","585","584.59095","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Ischaemic heart disease","2394","2394.43425","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Trachea, bronchus, lung cancers","24","24.11832","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Stroke","1452","1451.53852","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Female","Total","15436 [11703-19248]","15436.00000","11703.00000","19248.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Lower respiratory infections","12 630","12630.27316","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Chronic obstructive pulmonary disease","586","585.96820","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Ischaemic heart disease","3437","3436.74149","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Trachea, bronchus, lung cancers","71","71.36768","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Stroke","1545","1544.57364","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Gambia","Male","Total","18269 [14063-22671]","18269.00000","14063.00000","22671.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Lower respiratory infections","24 941","24940.76620","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Chronic obstructive pulmonary disease","1035","1035.03414","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Ischaemic heart disease","4588","4588.34876","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Trachea, bronchus, lung cancers","78","78.49945","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Stroke","2873","2873.29844","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Both sexes","Total","33516 [23972-43576]","33516.00000","23972.00000","43576.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Female","Lower respiratory infections","11 716","11716.03324","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Female","Chronic obstructive pulmonary disease","515","514.59862","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Guinea-Bissau","Female","Ischaemic heart disease","2196","2196.18611","","",""
