"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable deaths","Published","2016","Africa","Ethiopia","Both sexes","Stroke","4797 [3864–5884]","4796.80220","3864.19067","5883.73535",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Fiji","Male","Lower respiratory infections","13 [4–27]","13.43304","4.22839","26.51599",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Fiji","Both sexes","Ischaemic heart disease","189 [149–230]","189.27442","149.26997","229.66367",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Fiji","Male","Ischaemic heart disease","132 [104–160]","132.35221","104.37722","160.42101",""
"Ambient air pollution attributable deaths","Published","2016","Europe","France","Female","Stroke","1649 [623–4069]","1649.04776","623.39117","4068.65845",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Micronesia (Federated States of)","Both sexes","Lower respiratory infections","4 [1–7]","3.72984","1.17358","7.36183",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Micronesia (Federated States of)","Both sexes","Ischaemic heart disease","12 [10–15]","12.33003","9.54826","14.99533",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gabon","Male","Trachea, bronchus, lung cancers","9 [5–12]","8.66644","5.30723","12.37364",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gabon","Female","Stroke","62 [47–81]","61.93238","47.17667","81.30784",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Georgia","Both sexes","Trachea, bronchus, lung cancers","118 [64–181]","117.70951","64.12823","181.34445",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Georgia","Male","Trachea, bronchus, lung cancers","97 [53–149]","96.67088","52.66637","148.93213",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Ghana","Female","Lower respiratory infections","2132 [1455–2866]","2132.16171","1454.73816","2865.51856",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea","Female","Ischaemic heart disease","642 [514–769]","641.65333","514.32819","768.90753",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea","Both sexes","Trachea, bronchus, lung cancers","11 [6–18]","11.39379","6.20403","17.55503",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea","Male","Stroke","350 [278–427]","349.62475","277.79034","426.96030",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gambia","Female","Lower respiratory infections","173 [118–233]","172.91890","117.56166","232.57967",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea-Bissau","Both sexes","Stroke","101 [81–122]","100.65948","80.84653","122.49010",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea-Bissau","Male","Stroke","44 [35–53]","43.80549","35.29090","52.90889",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Greece","Female","Trachea, bronchus, lung cancers","138 [71–222]","137.52314","70.82177","221.61020",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Greece","Both sexes","Stroke","1444 [664–3042]","1443.68037","664.25549","3042.45923",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guatemala","Male","Lower respiratory infections","737 [426–1079]","736.87725","426.27637","1078.90991",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guatemala","Both sexes","Ischaemic heart disease","1186 [905–1463]","1185.59062","904.52783","1462.63342",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guatemala","Male","Ischaemic heart disease","611 [474–743]","611.46942","473.67123","743.34558",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guyana","Female","Stroke","44 [33–59]","44.22586","32.96842","59.26620",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Honduras","Both sexes","Lower respiratory infections","148 [80–227]","148.24492","80.11040","227.18918",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Honduras","Both sexes","Ischaemic heart disease","1037 [806–1259]","1036.95040","805.52209","1258.51733",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Croatia","Male","Trachea, bronchus, lung cancers","217 [114–346]","217.27577","113.92599","346.19507",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Croatia","Female","Stroke","371 [184–737]","371.21660","184.35272","737.01965",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Hungary","Both sexes","Trachea, bronchus, lung cancers","843 [433–1360]","843.03597","433.24878","1360.25061",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Hungary","Male","Trachea, bronchus, lung cancers","526 [271–849]","526.43176","270.54114","849.40521",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Indonesia","Female","Lower respiratory infections","3321 [1556–5513]","3321.44124","1556.23486","5512.61231",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","India","Female","Ischaemic heart disease","138655 [118003–159649]","138654.62240","118002.64840","159649.04690",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","India","Both sexes","Trachea, bronchus, lung cancers","27235 [19506–34850]","27234.74576","19506.37109","34850.19531",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","India","Male","Stroke","77348 [65756–90411]","77348.32306","65756.17188","90411.40625",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Ireland","Female","Lower respiratory infections","48 [10–112]","48.00604","9.60961","111.82938",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Iran (Islamic Republic of)","Both sexes","Stroke","4364 [3236–5864]","4364.16644","3236.16748","5864.29639",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Iran (Islamic Republic of)","Male","Stroke","2321 [1728–3108]","2320.57963","1728.11926","3107.93945",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Iceland","Female","Trachea, bronchus, lung cancers","2 [1–5]","2.28457","0.64377","4.78534",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Iceland","Both sexes","Stroke","8 [3–24]","7.90634","2.76325","24.40175",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Italy","Male","Lower respiratory infections","966 [460–1588]","966.25553","459.87759","1587.92444",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Italy","Both sexes","Ischaemic heart disease","12894 [8108–18105]","12894.47598","8108.22217","18104.78320",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Italy","Male","Ischaemic heart disease","6320 [4313–8405]","6319.81685","4312.74902","8404.67090",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Jamaica","Female","Stroke","124 [70–236]","123.96545","69.92233","235.99483",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Jordan","Both sexes","Lower respiratory infections","312 [218–414]","312.23980","218.06549","413.58231",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Jordan","Both sexes","Ischaemic heart disease","1407 [1162–1635]","1406.72930","1161.81860","1634.54749",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Japan","Male","Trachea, bronchus, lung cancers","3803 [1776–6468]","3803.00120","1775.54211","6467.91504",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Japan","Female","Stroke","5546 [2084–13824]","5545.83656","2083.83203","13824.40234",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Kenya","Both sexes","Trachea, bronchus, lung cancers","72 [42–108]","72.33877","41.51338","107.60134",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Kenya","Male","Trachea, bronchus, lung cancers","43 [25–65]","43.38393","24.89694","64.53206",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Kyrgyzstan","Female","Lower respiratory infections","74 [43–111]","73.93814","42.73933","110.71854",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Cambodia","Female","Ischaemic heart disease","656 [528–778]","655.58429","528.32129","778.19556",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Cambodia","Both sexes","Trachea, bronchus, lung cancers","180 [101–272]","180.23309","100.85805","272.23947",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Cambodia","Male","Stroke","560 [449–685]","560.35795","449.01343","685.13934",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Kiribati","Female","Lower respiratory infections","3 [1–5]","2.74994","0.90997","5.33774",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Kuwait","Female","Trachea, bronchus, lung cancers","12 [8–16]","12.02624","7.98071","16.08536",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Kuwait","Both sexes","Stroke","169 [143–196]","169.01408","142.68057","195.79979",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Lebanon","Male","Lower respiratory infections","67 [46–90]","67.03865","45.89462","89.91879",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Lebanon","Both sexes","Ischaemic heart disease","2291 [1793–2788]","2291.12624","1793.38001","2787.70703",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Lebanon","Male","Ischaemic heart disease","1460 [1163–1742]","1460.30269","1163.01245","1741.89941",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Liberia","Female","Stroke","98 [73–130]","97.53064","72.61797","129.66624",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Libya","Both sexes","Lower respiratory infections","324 [249–403]","323.99950","249.35168","403.46426",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Libya","Both sexes","Ischaemic heart disease","1639 [1363–1904]","1638.77673","1362.98169","1903.80273",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Saint Lucia","Male","Trachea, bronchus, lung cancers","2 [1–3]","1.71021","0.93221","2.63206",""
