"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable DALYs","Published","2016","Europe","France","Male","Lower respiratory infections","11995 [4128–22846]","11995.48505","4128.18359","22845.65430",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","France","Both sexes","Stroke","48084 [30259–85447]","48083.94937","30259.33594","85447.41406",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","France","Male","Stroke","23623 [16271–37524]","23622.62180","16270.61719","37523.95313",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Micronesia (Federated States of)","Female","Ischaemic heart disease","130 [103–156]","129.52485","103.38212","156.27414",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Micronesia (Federated States of)","Both sexes","Trachea, bronchus, lung cancers","22 [10–38]","22.11171","10.14415","37.93411",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Gabon","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Gabon","Both sexes","Ischaemic heart disease","4086 [3456–4700]","4085.84932","3456.20898","4700.41943",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Ghana","Both sexes","Lower respiratory infections","252019 [171948–338700]","252018.50930","171948.00000","338700.21880",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Ghana","Male","Lower respiratory infections","148401 [101252–199444]","148401.39980","101251.78130","199444.04690",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Ghana","Both sexes","Stroke","68793 [57529–80806]","68792.58203","57529.08594","80805.84375",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Ghana","Male","Stroke","21352 [17681–25025]","21352.34619","17680.78320","25024.97461",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Guinea","Both sexes","Trachea, bronchus, lung cancers","427 [232–657]","426.67984","232.33147","657.40924",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Guinea","Male","Trachea, bronchus, lung cancers","274 [149–422]","274.01441","149.20360","422.18915",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Gambia","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Gambia","Both sexes","Ischaemic heart disease","5865 [4906–6788]","5864.56778","4906.47119","6787.72656",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Both sexes","Lower respiratory infections","11042 [5045–18349]","11041.87537","5045.39893","18349.14258",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Male","Lower respiratory infections","5305 [2424–8815]","5304.76386","2423.92236","8815.33887",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Both sexes","Stroke","21402 [13336–36723]","21402.49474","13336.09277","36723.10156",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Male","Stroke","10408 [7177–16096]","10407.65491","7176.78565","16095.96289",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Grenada","Both sexes","Trachea, bronchus, lung cancers","41 [22–63]","40.85736","22.37009","62.63126",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Guatemala","Both sexes","Ischaemic heart disease","27464 [22826–31818]","27464.28491","22826.22461","31817.67578",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Croatia","Both sexes","Lower respiratory infections","1595 [780–2577]","1594.84100","779.61713","2577.15942",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Croatia","Male","Lower respiratory infections","974 [476–1574]","974.33083","476.28888","1574.45532",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Croatia","Both sexes","Stroke","11622 [8121–17405]","11622.31162","8121.43066","17405.30078",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Haiti","Both sexes","Trachea, bronchus, lung cancers","1246 [636–2020]","1246.15981","636.31989","2020.28088",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Hungary","Both sexes","Ischaemic heart disease","91299 [70188–111193]","91299.32315","70187.91406","111192.99220",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Ireland","Both sexes","Lower respiratory infections","1066 [213–2484]","1066.11656","213.40990","2483.50342",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Ireland","Both sexes","Stroke","2339 [1449–4317]","2338.97823","1449.43726","4317.28809",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Iran (Islamic Republic of)","Both sexes","Trachea, bronchus, lung cancers","24859 [15249–35482]","24858.88489","15249.04688","35481.71094",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Iraq","Both sexes","Ischaemic heart disease","170491 [146540–195432]","170491.44970","146539.93750","195431.54690",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Iceland","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Italy","Both sexes","Lower respiratory infections","24390 [11608–40082]","24390.01570","11608.13086","40082.05078",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Italy","Both sexes","Stroke","79617 [47636–141910]","79617.06339","47635.84766","141909.87500",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Jamaica","Both sexes","Trachea, bronchus, lung cancers","945 [465–1568]","944.61893","464.73514","1567.61621",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Jordan","Male","Ischaemic heart disease","26452 [22316–30661]","26451.91455","22316.04883","30661.32031",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Japan","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Kenya","Both sexes","Lower respiratory infections","282459 [183358–388605]","282458.98510","183358.43750","388605.15630",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Kenya","Both sexes","Stroke","27372 [22646–32353]","27372.25519","22645.65234","32352.92969",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Kyrgyzstan","Male","Trachea, bronchus, lung cancers","1379 [754–2125]","1379.05081","754.17480","2125.02368",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Cambodia","Male","Ischaemic heart disease","24265 [20545–28162]","24264.50940","20545.35352","28161.75781",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Kiribati","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Republic of Korea","Male","Lower respiratory infections","29628 [17884–42415]","29627.84940","17883.53125","42414.75391",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Republic of Korea","Male","Stroke","43126 [34601–53152]","43126.33496","34601.46094","53152.48438",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Kuwait","Female","Lower respiratory infections","4043 [3189–4928]","4043.15799","3189.02979","4927.71045",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Kuwait","Male","Trachea, bronchus, lung cancers","1257 [834–1682]","1257.32427","834.37103","1681.69934",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Lao People's Democratic Republic","Male","Ischaemic heart disease","14688 [12418–17015]","14688.19171","12417.95313","17014.77930",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Lebanon","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Libya","Male","Lower respiratory infections","6121 [4711–7623]","6121.33962","4711.01416","7622.67139",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Libya","Male","Stroke","5762 [4955–6648]","5761.79971","4954.74805","6648.27637",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Saint Lucia","Female","Lower respiratory infections","103 [58–153]","102.64233","57.98825","153.15062",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Saint Lucia","Male","Trachea, bronchus, lung cancers","53 [29–81]","52.94721","28.86081","81.48693",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Saint Lucia","Female","Stroke","185 [138–256]","184.79977","138.41527","255.95192",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Sri Lanka","Male","Ischaemic heart disease","55076 [44176–66542]","55076.00940","44175.63281","66542.42188",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Lesotho","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Luxembourg","Male","Lower respiratory infections","68 [19–140]","67.61421","19.20055","139.80244",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Luxembourg","Male","Stroke","171 [112–272]","170.67031","112.10631","271.89661",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Latvia","Female","Lower respiratory infections","461 [185–830]","461.48351","184.87938","829.90088",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Latvia","Male","Trachea, bronchus, lung cancers","1451 [718–2400]","1450.71581","717.93005","2400.18945",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Latvia","Female","Stroke","4291 [2643–7581]","4291.18134","2642.74316","7581.25098",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Morocco","Both sexes","Ischaemic heart disease","151502 [124848–177120]","151501.91630","124848.34380","177119.89060",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Morocco","Male","Ischaemic heart disease","81377 [67364–95006]","81377.04901","67363.51563","95005.68750",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Morocco","Female","Trachea, bronchus, lung cancers","2397 [1414–3499]","2396.75345","1413.86523","3499.49390",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Monaco","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Madagascar","Male","Lower respiratory infections","84042 [46855–126884]","84042.19739","46854.81641","126884.28910",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Madagascar","Male","Stroke","22518 [18055–27111]","22517.50653","18055.46680","27110.54688",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Maldives","Female","Lower respiratory infections","29 [5–70]","28.51521","4.82793","69.67214",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Maldives","Male","Trachea, bronchus, lung cancers","21 [8–40]","20.50082","7.54194","39.98683",""
